url	name	price_rub	weight_g	kcal_per_100g	proteins_g_per_100g	fats_g_per_100g	carbs_g_per_100g	shelf_life_days	storage_temp_min_c	storage_temp_max_c	category_main	category_path	brand	country	manufacturer	rating	ratings_count	ingredients	tags	image_path
https://vkusvill.ru/goods/sendvich-s-forelyu-26904.html	Сэндвич с форелью.	288.0	180.0	247.1	10.8	7.9	33.2	3.0	2.0	6.0	Сэндвичи, шаурма и бургеры	Готовая еда / Сэндвичи, шаурма и бургеры	ВкусВилл	Россия	"ИП Рогова Светлана Павловна:РФ, 141190, Московская обл., г. Фрязино, ул. Ленина, 4Б. ООО ""ПРЯНИК"":Россия, 141195, Московская область, город Фрязино, улица Луговая, дом 1 ООО ""МОРЕ МИРА"":Россия, 141143, Московская обл., г.о. Щелково, тер. Индустриальный парк Медвежьи Озёра, стр. 5, к. 1"	4.8	16535.0	"хлеб ""Датский"" (мука ржаная хлебопекарная обдирная, мука пшеничная цельнозерновая, опара пшеничная (мука пшеничная хлебопекарная высшего сорта, вода питьевая, дрожжи хлебопекарные прессованные), закваска ржаная (мука ржаная хлебопекарная обдирная, вода питьевая, бактериальная закваска), семена подсолнечника очищенные, хлопья овсяные ""Геркулес"", соль пищевая, сахар, вода питьевая), форель радужная слабосолёная (форель радужная (продукция аквакультура, произведено из охлажденного сырья), соль пищевая), сыр творожный м.д.ж в сухом веществе 65% (молоко нормализованное, молокосвертывающий фермент микробного происхождения, закваска бактериальная, соль пищевая), сливки питьевые м.д.ж. 22% (сливки нормализованные), огурец свежий, лук зеленый свежий."	Классическое сочетание солоноватого лосося, нежного творожного сыра, хрустящего огурца и пикантного зелёного лука. К этой начинке как нельзя лучше подходит мягкий хлеб «Датский». Он изготовлен на закваске, из ржаной обдирной и пшеничной цельнозерновой муки. Благодаря такой рецептуре, выпечка не только обладает насыщенным вкусом, но и содержит полезные элементы. А подсолнечные семечки и овсяные хлопья делают хлеб ещё более вкусным и питательным.	\ds-GrandZah\data\pics\sendvich-s-forelyu-26904.jpg
https://vkusvill.ru/goods/shaurma-klassicheskaya-81274.html	Шаурма классическая	318.0	240.0	277.9	9.8	17.1	21.2	4.0	2.0	6.0	Сэндвичи, шаурма и бургеры	Готовая еда / Сэндвичи, шаурма и бургеры	ВкусВилл	Россия	"ООО ""КЕЙТЕРИНГ ТЕХНОЛОДЖИ"":Россия, 109202, город Москва, проезд Фрезер, д. 2, стр. 13"	4.8	10611.0	Лаваш (мука пшеничная хлебопекарная высшего сорта, вода питьевая, соль пищевая),филе куриное запеченное (филе бедра куриного, филе грудки куриной, сок лимона прямого отжима, уксус яблочный 6%, лавровый лист, перец белый молотый, перец душистый горошек, чеснок сушеный гранулированный, приправа хмели сунели (базилик, кориандр (молотый), перец красный острый, лавровый лист, сельдерей, майоран, петрушка сухая, мята, укроп сухой, пажитник, чабер, шафран), прованские травы сушеные (базилик, орегано, майоран, розмарин, мята, чабер, тимьян, шалфей)), соус нежный (масло подсолнечное рафинированное дезодорированное, молоко питьевое м.д.ж. 3,5%, уксус яблочный 6%, укроп свежий (зелень), чеснок сушеный гранулированный, сахар, перец белый молотый, соль пищевая), соус красный нежный (томатная паста м.д. растворимых сухих веществ 25%, томаты маринованные (томаты свежие, вода питьевая, сахар, соль пищевая, укроп свежий (зелень), кислота уксусная пищевая 70%), вода питьевая, чеснок сушеный гранулированный, перец белый молотый, паприка сладкая молотая, соль пищевая, сахар), капуста белокочанная свежая, огурцы свежие, лук репчатый красный маринованный (лук репчатый красный свежий, соль пищевая, сахар, вода питьевая, уксус яблочный 6%).	Сытная классика: запечённая курочка в пряных травах, сочные капуста с огурчиками и пикантный маринованный лук. А также белый и красный соус — для них мы выбрали не свежий, а сушёный чеснок, так что пикантность мягкая.	\ds-GrandZah\data\pics\shaurma-klassicheskaya-81274.jpg
https://vkusvill.ru/goods/shnitsel-kurinyy-360-g-68407.html	Шницель куриный, 360 г	458.0	360.0	258.4	17.0	15.6	12.5	4.0	2.0	6.0	Семейный формат	Готовая еда / Семейный формат	ВкусВилл	Россия	"ООО ""СТАТУС"":Россия, 115230, город Москва, шоссе Каширское, дом 17, корпус 5, строение 3"	4.7	1403.0	филе куриной грудки, сухари панировочные (мука пшеничная хлебопекарная высшего сорта, вода питьевая, дрожжи хлебопекарные прессованные), масло подсолнечное рафинированное дезодорированное, меланж яичный жидкий пастеризованный, сыр твердый «Пармезан» м.д.ж. в сухом веществе 40 % ( молоко нормализованное пастеризованное, закваска культур молочнокислых микроорганизмов, молокосвертывающий ферментный препарат микробного происхождения, соль пищевая, уплотнитель-хлорид кальция), мука пшеничная хлебопекарная высшего сорта, вода питьевая, лук репчатый свежий, соль пищевая, перец белый молотый Продукция производится на предприятии, где используются аллергены: арахис, горчица, орехи.	Большая порция нежнейших куриных отбивных в золотистом кляре, дополненных пармезаном для более выразительного вкуса. Ваш идеальный обед по-домашнему, который осталось лишь разогреть и дополнить любимым гарниром.	\ds-GrandZah\data\pics\shnitsel-kurinyy-360-g-68407.jpg
https://vkusvill.ru/goods/sosiski-kurinye-s-kartofelnym-pyure-79479.html	Сосиски куриные с картофельным пюре	246.0	210.0	148.0	8.6	8.4	9.5	4.0	2.0	6.0	Детские готовые блюда	Товары для детей / Детские готовые блюда	ВкусВилл	Россия	"ООО ""ГЛОБАЛ ФУД"":Россия, 140073, Московская область, городской округ Люберцы, рабочий поселок Томилино, территория Логистический центр, Рязанское шоссе, корпус 12Б, строение 1."	4.8	7043.0	картофельное пюре (картофель свежий, молоко нормализованное ультрапастеризованное м.д.ж. 3,2%, масло сладко-сливочное несолёное м.д.ж 82,5%, сливки питьевые нормализованные м.д.ж. 22%, соль пищевая, куркума молотая), изделия колбасные вареные из мяса птицы (сосиски куриные) (филе куриной грудки с кожей, вода питьевая, яйцо куриное пищевое, молоко сухое цельное, соль пищевая, сахар, экстракты специй (перец черный, мускатный орех, перец душистый, кардамон). Продукция производится на предприятии, где используются аллергены: арахис, горчица, злаки, содержащие глютен, кунжут, моллюски, ракообразные, рыба, орехи, сельдерей, соя.	Пара нежных куриных сосисок и воздушное пюре на молоке, сливках и сливочном масле. Сытный домашний обед, который оценят и взрослые, и юные члены семьи.	\ds-GrandZah\data\pics\sosiski-kurinye-s-kartofelnym-pyure-79479.jpg
https://vkusvill.ru/goods/svinina-po-tayski-s-ovoshchami-i-risom-112676.html	Свинина по-тайски с овощами и рисом	248.0	220.0	213.6	5.3	7.6	31.0	4.0	2.0	6.0	Вторые блюда с мясом	Готовая еда / Вторые блюда / Вторые блюда с мясом	ВкусВилл	Россия	"ООО ""ЮНИОН-ФУД"":Россия, 141421, Московская область, городской округ Химки, город Химки, микрорайон Сходня, улица Первомайская, дом 56, корпус 2, 4 и 5."	4.6	8740.0	крупа рисовая отварная (вода питьевая, крупа рисовая шлифованная, масло подсолнечное рафинированное дезодорированное, соль пищевая), свинина замороженная, морковь столовая свежая, вода питьевая, сахар, кабачки свежие, масло подсолнечное рафинированное дезодорированное, крахмал кукурузный, соевый соус (вода питьевая, соевые бобы, соль пищевая, пшеничная мука), уксус рисовый 4,0% (уксус рисовый из пищевого сырья, уксус спиртовой из пищевого сырья, вода питьевая, сахар, соль пищевая), фасоль стручковая замороженная, перец сладкий замороженный, луковый сок (лук репчатый), соль пищевая, яблоки свежие, семена кунжута, соус кимчи (чеснок, вода питьевая, сахар, перец чили, соль пищевая, загуститель - тапиоковый крахмал, уксус (вода питьевая, пшеница), регулятор кислотности - лимонная кислота), лимон свежий, масло кунжутное нерафинированное, чеснок свежий, уксус винный 6%, грибы древесные сушёные прессованные (грибы древесные сушёные рода Auricularia), водоросли морские сушёные, корень имбиря свежий, крахмал картофельный, мёд натуральный цветочный, перец чили молотый, перец чёрный молотый, чеснок сушёный гранулированный, имбирь молотый. Продукция производится на предприятии, где используются аллергены: арахис, горчица, моллюски, ракообразные, рыба, молоко (лактоза), орехи, сельдерей, яйца.	Мягкие кусочки свинины в пряном кисло-сладком соусе, рассыпчатый рис и сочные овощи с древесными грибами — это блюдо сочетает в себе яркие краски и вкусы тайской кухни. В составе — знакомые овощи, но приготовленные на азиатский манер: с лёгкой пикантностью, ярким соусом кимчи и тонкими ароматами имбиря и чеснока. Каждый укус даёт почувствовать остроту чили, сладость мёда и цитрусовую свежесть лимона. Нейтральный рис оттеняет этот выразительный микс вкусов и даёт возможность ощутить и запомнить каждый его оттенок и тёплое послевкусие блюда.	\ds-GrandZah\data\pics\svinina-po-tayski-s-ovoshchami-i-risom-112676.jpg
https://vkusvill.ru/goods/syrniki-s-vishnevoy-nachinkoy-41124.html	Сырники с вишневой начинкой	215.0	120.0	249.1	9.4	13.5	22.5	4.0	2.0	6.0	Сырники, запеканки и рикотники	Готовая еда / Завтраки / Сырники, запеканки и рикотники	ВкусВилл	Россия	Корона Фуд ООО:Российская Федерация,141400, Московская область, город Химки, проезд Северный, корпус 1.	4.8	3694.0	"творог м.д.ж. 9% (молоко цельное, молоко обезжиренное, закваска (смесь лактококков и термофильных молочнокислых стрептококков, молокосвёртывающий фермент микробного происхождения (химозин))), наполнитель пастеризованный ""Вишня"" (вода питьевая, вишня свежая без косточки, сахар, крахмал кукурузный, сок лимона концентрированный, сок моркови концентрированный, ароматизатор натуральный), сахар, мука пшеничная общего назначения, масло подсолнечное рафинированное дезодорированное, сухари панировочные (мука пшеничная общего назначения, крахмал кукурузный, соль пищевая, разрыхлитель -гидрокарбонат натрия (сода пищевая), сухой яичный меланж, соль пищевая, ароматизатор натуральный ваниль. Продукция производится на предприятии, где используются аллергены: соя."	Для приготовления румяных сырников мы взяли творог из цельного молока, добавили щепотку ванили, немного сахара и сочную вишнёвую начинку. Разморозьте их в холодильнике или в микроволновой печи, следуя инструкции на упаковке. Рекомендуем подавать продукт на стол в слегка подогретом виде, чтобы ягоды внутри выделили сок и пропитали нежное творожное тесто — так кислинка вишни будет приятно контрастировать с молочной основой и сделает десерт более выразительным. Сырники можно предложить на завтрак с ложкой сметаны, йогурта, сгущённого молока или варенья. Они подойдут к любому напитку: травяному чаю, ароматному кофе или тёплому какао. Любимое лакомство, приготовленное по домашнему рецепту, порадует и детей, и взрослых.	\ds-GrandZah\data\pics\syrniki-s-vishnevoy-nachinkoy-41124.jpg
https://vkusvill.ru/goods/vatrushki-mini-s-tvorogom-i-vishney-4-sht-83509.html	Ватрушки-мини с творогом и вишней, 4 шт	230.0	200.0	322.8	9.4	11.2	46.1	4.0	0.0	6.0	Пироги, пирожки и лепёшки	Готовая еда / Пироги, пирожки и лепёшки	ВкусВилл	Россия	"ООО ""ТПК НВН"":Российская Федерация, 109202, город Москва, шоссе Фрезер, дом 17А, строение 5"	4.8	14932.0	тесто (мука пшеничная хлебопекарная высшего сорта, молоко питьевое м.д.ж. 3,2%, дрожжи хлебопекарные прессованные, сахар, яйцо куриное пищевое, масло сладко-сливочное несоленое м.д.ж.82,5%, соль пищевая), начинка (творог (творог м.д.ж. 9% (молоко нормализованное, закваска, препарат молокосвертывающий животного происхождения), сахар, сливки питьевые, м.д.ж. 33%, молоко питьевое м.д.ж. 3,2%, вишня замороженная без косточки, сахар, кукурузный крахмал) Продукция производится на предприятии, где используются аллергены: арахис, горчица, кунжут, рыба, орехи, соя.	Те самые ватрушки из детства — румяные, умеренно сладкие, начинённые взбитым 9% творогом. К любимому сочетанию добавили немного вишни: её задорная кислинка здорово дополнила вкус. Советуем немного разогреть в микроволновке — булочки станут ещё нежнее и ароматнее.	\ds-GrandZah\data\pics\vatrushki-mini-s-tvorogom-i-vishney-4-sht-83509.jpg
https://vkusvill.ru/goods/zharkoe-iz-govyadiny-s-ovoshchami-100603.html	Жаркое из говядины с овощами	328.0	220.0	140.6	9.5	7.0	9.9	4.0	2.0	6.0	Вторые блюда с мясом	Готовая еда / Вторые блюда / Вторые блюда с мясом	ВкусВилл	Россия	"ООО ""СОФОС"":Россия, 129226, г. Москва, ул. Докукина, д. 10, стр. 11"	4.6	6465.0	говядина охлажденная, баклажан свежий, перец сладкий свежий, морковь столовая свежая, лук репчатый свежий, томатная паста (томаты свежие, вода питьевая, соль пищевая), мука пшеничная хлебопекарная высшего сорта, соус деми глас (бульон мясной говяжий процеженный концентрированный (вода питьевая, кость говяжья, лук репчатый свежий, морковь столовая свежая, соль пищевая, корень сельдерея свежий, лавровый лист, перец черный горошек), лук репчатый свежий, морковь столовая свежая, корень сельдерея свежий, томатная паста (томаты свежие, вода питьевая, соль пищевая), чеснок свежий, масло подсолнечное рафинированное дезодорированное, соль пищевая, сахар, кумин молотый, розмарин свежий), яйцо куриное пищевое, соевый соус (вода питьевая, соевые бобы, пшеница, соль пищевая), крахмал картофельный, масло подсолнечное рафинированное дезодорированное, сок лимона прямого отжима, семена кунжута, чеснок сушеный молотый, корень имбиря сушеный молотый, перец черный молотый, паприка красная копченая молотая, соль пищевая, гвоздика молотая, перец чили молотый Продукция производится на предприятии, где используются аллергены: молоко (лактоза).	Это блюдо не оставит голоду ни единого шанса, ведь в его основе щедрая порция нежной говядины. Тушёное с миксом сезонных овощей и соусом демиглас, мясо становится особенно сочным и приобретает насыщенный вкус. А соевый соус в сочетании с пряными специями дополняют его аппетитными пикантными нотами. То, что нужно для питательного и сбалансированного обеда!	\ds-GrandZah\data\pics\zharkoe-iz-govyadiny-s-ovoshchami-100603.jpg
https://vkusvill.ru/goods/bliny-s-klubnikoy-71623.html	Блины с клубникой	208.0	160.0	204.8	5.0	8.0	28.2	4.0	2.0	6.0	Блины и оладьи	Готовая еда / Блины и оладьи	ВкусВилл	Россия	"ООО ""ПОЛЯНА"":Россия, 129226, г.Москва, улица Докукина, дом 10, строение 11. ООО КУЛИНАРНАЯ ФАБРИКА ""РЕСТОРАН ДОМА"":Российская Федерация, 142103,Московская область, Городской округ Подольск, 38-й километр автомагистрали М-2 ""Крым"", дом 4, помещение № 1."	4.7	2447.0	Блины (молоко питьевое ультрапастеризованное м.д.ж. 3,2%, мука пшеничная хлебопекарная высший сорт, яйцо куриное пищевое, масло подсолнечное рафинированное дезодорированное, сахар, соль пищевая), начинка (клубника быстрозамороженная, сахар, вода питьевая, крахмал кукурузный). Продукция производится на предприятии, где используются аллергены: арахис, горчица, диоксид серы (сульфиты), кунжут, ракообразные, рыба, орехи, сельдерей, соя.	Ажурные блины на молоке, начинённые сладкой клубникой. Отлично подойдут для завтрака и чаепития! В упаковке — 2 аппетитных блинчика.	\ds-GrandZah\data\pics\bliny-s-klubnikoy-71623.jpg
https://vkusvill.ru/goods/kuritsa-teriyaki-s-risom-po-singapurski-22639.html	"Курица ""Терияки"" с рисом по-сингапурски"	318.0	250.0	129.6	7.6	6.4	10.4	4.0	2.0	6.0	Вторые блюда	Особое питание / Продукты без лактозы / Готовая еда без лактозы / Вторые блюда	ВкусВилл	Россия	"ООО ""КАРАМЕЛЬ"":Россия, 125362, город Москва, улица Свободы, дом 35, строение 12Б."	4.7	7580.0	"курица в соусе терияки (филе куриное бедра в маринаде (яйцо куриное, крахмал кукурузный, масло подсолнечное рафинированное дезодорированное, перец чили свежий, чеснок свежий, паприка молотая, карри молотый, перец кайенский молотый, кориандр молотый, фенхель молотый, тмин молотый, перец черный молотый, соль поваренная пищевая, сахар), соус ""Терияки"" (уксус рисовый 3% (вода питьевая, уксус рисовый, сахар, соль поваренная пищевая), соус соевый (вода питьевая, соевые бобы, пшеница, соль поваренная пищевая, сахар)), соус шрирача (перец чили, чеснок свежий, сахар, соль поваренная пищевая), масло кунжутное, крахмал кукурузный, сахар, вода питьевая), перец сладкий свежий, шампиньоны свежие, сельдерей свежий, корень имбиря, морковь свежая, лук красный свежий, арахис жареный, лук зеленый свежий, масло подсолнечное рафинированное дезодорированное); рис по-сингапурски (рис жасмин, вода питьевая, перец сладкий свежий, ростки сои, яйцо куриное пищевое, лук красный свежий, масло подсолнечное рафинированное дезодорированное, лук зеленый свежий, соус соевый (вода питьевая, соевые бобы, пшеница, соль поваренная пищевая, сахар), соль поваренная пищевая, перец белый молотый)"	Маринованные куриные бёдрышки с острым перцем в сладко-солёном соусе. Жареный арахис придаёт блюду приятные ореховые нотки, а обжаренные шампиньоны в сочетании с овощами делают вкус мяса более насыщенным. Настоящая жемчужина азиатской кухни на вашем столе.	\ds-GrandZah\data\pics\kuritsa-teriyaki-s-risom-po-singapurski-22639.jpg
https://vkusvill.ru/goods/oladi-s-yablokom-330-g-71962.html	Оладьи с яблоком, 330 г	338.0	330.0	223.1	5.9	7.1	33.9	4.0	0.0	6.0	Блины и оладьи	Готовая еда / Блины и оладьи	ВкусВилл	Россия	"ООО ""ДМИТРОВСКИЕ КОЛБАСЫ"":Россия, 141832, Московская область, город Дмитров, поселок Горшково, дом 20А"	4.7	2173.0	Кефир м.д.ж 3,2% (молоко нормализованное, закваска на кефирных грибках), мука пшеничная хлебопекарная высший сорт, яблоки свежие кубик, меланж яичный жидкий, сахар, разрыхлитель-гидрокарбонат натрия (сода пищевая), масло подсолнечное рафинированное дезодорированное, натуральные стручки ванили молотые, соль пищевая. Продукция производится на предприятии, где используются аллергены: горчица, кунжут, орехи, соя.	Большая порция пышных оладий — для уютного семейного завтрака! Приготовлены на молоке, с сочными яблочками и душистой ванилью.	\ds-GrandZah\data\pics\oladi-s-yablokom-330-g-71962.jpg
https://vkusvill.ru/goods/onigiri-s-semgoy-kholodnogo-kopcheniya-88407.html	Онигири с семгой холодного копчения	218.0	100.0	211.4	7.2	6.6	30.8	3.0	2.0	6.0	Онигири	Готовая еда / Онигири	ВкусВилл	Россия	"ООО КУЛИНАРНАЯ ФАБРИКА ""КОРОЛЕВСКИЙ ВКУС"":Российская Федерация, 141070, Московская обл., г. Королев, ул. Космонавта Стрекалова, д. 52 ООО ""МОРЕ МИРА"":Россия, 141143, Московская обл., г.о. Щелково, тер. Индустриальный парк Медвежьи Озёра, стр. 5, к. 1"	4.6	5825.0	крупа рисовая отварная (крупа рисовая шлифованная, вода питьевая, соус рисовый (вода питьевая, рисовый экстракт, сахар, уксус рисовый), уксус рисовый ( вода питьевая, рисовый уксус, кислота уксусная, сахар, соль пищевая), сахар, соль пищевая), сыр мягкий сливочный кремчиз м.д.ж. в сухом веществе 70% (сливки питьевые ультрапастеризованные, соль пищевая, ферменты (мезофильные бактериальные закваски)), семга холодного копчения (лосось атлантический (семга) (произведено из мороженного сырья), соль пищевая), майонез м.д.ж. 67% (масло подсолнечное рафинированное дезодорированное, вода питьевая, сахар, жидкий яичный желток, соль поваренная пищевая, уксус спиртовой 20%, масло горчичное нерафинированное коричневое), сливки питьевые м.д.ж. 22%, соевый соус (вода питьевая, соевые бобы, пшеница, соль пищевая, сахар), паста Карри красная (красный перец чили сушеный, чеснок, лемонграсс, лук-шалот, соль, галангал, каффир-лайм, тмин, кориандр), морские водоросли сушеные прессованные. Продукция производится на предприятии, где используются аллергены: арахис, кунжут, орехи, сельдерей.	Японский рисовый сэндвич с сёмгой, сливочным сыром и пряным соусом. Нежный вкус с аппетитной нотой копчения и едва уловимой пикантностью. У наших онигири хитрая упаковка: она изолирует лист нори до момента вскрытия и сохраняет его хрустящим. Но открыть сэндвич проще, чем кажется. Ухватитесь за ленточку, опоясывающую онигири. И тяните до тех пор, пока она полностью не выскочит и не разделит упаковку на две части. А затем аккуратно, но уверенно потяните упаковку за уголки.	\ds-GrandZah\data\pics\onigiri-s-semgoy-kholodnogo-kopcheniya-88407.jpg
https://vkusvill.ru/goods/onigiri-s-zapechennym-lososem-i-sousom-teriyaki-107543.html	Онигири с запеченным лососем и соусом терияки	208.0	100.0	184.8	5.1	6.4	26.7	3.0	2.0	6.0	Онигири	Готовая еда / Онигири	ВкусВилл	Россия	"ООО ""САРИКО"": Россия, 142718, Московская область, Ленинский район, сельское поселение Булатниковское, 21 км Варшавского шоссе, строение 26"	4.7	5018.0	Крупа рисовая отварная (рис шлифованный, вода питьевая, соль пищевая), лосось атлантический (семга) запеченная (филе лосося атлантического (сёмги) (произведено из мороженного сырья, продукция аквакультуры), соль пищевая), майонез м.д.ж. 67% (масло подсолнечное рафинированное дезодорированное, вода питьевая, яичный желток, сахар, уксус столовый 9%, соль пищевая, молочный белок, сок лимона концентрированный, масло эфирное горчичное), соус терияки (соевый соус (вода питьевая, соевые бобы, пшеница, соль пищевая,сахар), чеснок свежий, корень имбиря свежий, мед натуральный цветочный), цедра лимона сушеная молотая, морские водоросли нори сушеные прессованные. Продукция производится на предприятии, где используются аллергены: ракообразные, молоко (лактоза).	Сытное блюдо традиционной японской кухни, приправленное сладко-солёным соусом терияки. Основной вкус этой композиции — запечённая сёмга. Рыба в сочетании с заправкой и отварным рисом получается особенно мягкой и нежной, а цедра лимона придаёт едва уловимую свежесть в послевкусии. Все ингредиенты завёрнуты в тонкий лист нори с лёгким морским ароматом. Чтобы нори оставалось хрустящим, мы придумали специальную изолирующую упаковку. Просто потяните за ленточку до конца, а затем за уголки снимите половинки пакета. Будьте осторожны, в рыбе могут встречаться косточки и их фрагменты.	\ds-GrandZah\data\pics\onigiri-s-zapechennym-lososem-i-sousom-teriyaki-107543.jpg
https://vkusvill.ru/goods/plov-tovuk-s-kuritsey-600-g-111704.html	"Плов ""Товук"" с курицей, 600 г"	418.0	600.0	135.3	4.9	5.3	17.0	5.0	2.0	6.0	Вторые блюда с птицей	Готовая еда / Вторые блюда / Вторые блюда с птицей	ВкусВилл	Россия	Завод Бирюлево ООО:Россия, 117546, г. Москва, вн.тер.г.Муниципальный округ Бирюлево Западное, Ступинский проезд, д. 1А, стр. 2	4.7	1356.0	Крупа рисовая, вода питьевая, мясо куриного бедра без кости, лук репчатый свежий, морковь желтая свежая, морковь столовая свежая, масло подсолнечное рафинированное, чеснок свежий, барбарис сушёный, соль пищевая, зира, кумин, перец черный молотый, кориандр молотый, куркума. Продукция производится на предприятии, где используются аллергены: арахис, аспартам, горчица, диоксид серы (сульфиты), злаки, содержащие глютен, кунжут, люпин, моллюски, ракообразные, рыба, молоко (лактоза), орехи, сельдерей, соя, яйца.	Плов из рассыпчатого риса с куриным мясом, овощами и букетом душистых специй. Естественная сладость моркови и выразительные ноты зиры, кумина и куркумы придают ему сочный вкус и тёплый аромат. Его можно подать без лишних дополнений или со свежим овощным салатом. Блюдо нужно слегка разогреть, тогда оно станет особенно аппетитным, а приправы зазвучат ещё ярче. Это удобное и быстрое решение для готового обеда или ужина. Традиционный рецепт узбекского плова обязательно оценят любители пряной восточной кухни.	\ds-GrandZah\data\pics\plov-tovuk-s-kuritsey-600-g-111704.jpg
https://vkusvill.ru/goods/salat-s-myasom-indeyki-i-granatovym-sousom-47413.html	Салат с мясом индейки и гранатовым соусом	318.0	165.0	132.6	12.8	4.6	10.0	4.0	2.0	6.0	Салаты	Готовая еда / Салаты	ВкусВилл	Россия	"ООО ""ПРОМПИТ"":Россия, 141031, Московская область, городской округ Мытищи, Мытищинский район, деревня Бородино, Осташковское шоссе, дом 59, литера Ж"	4.8	5718.0	мясо индейки варено-копченое (филе грудки индейки, соль пищевая, сахар, кориандр зерна, черный перец горошек, тмин зерна, чеснок свежий, лавровый лист, тимьян сушеный), томаты черри свежие, соус гранатовый (масло подсолнечное рафинированное дезодорированное, соус гранатовый Наршараб (гранатовый экстракт, сахар, регулятор кислотности лимонная кислота), сок лимона прямого отжима, соль пищевая) , капуста пекинская свежая, салат Романо свежий, салат Руккола свежий, сыр Пармезан м.д.ж. в сухом веществе 32% (молоко нормализованное, бактериальная закваска кисломолочных микроорганизмов, молокосвёртывающий ферментный препарат животного происхождения, соль пищевая, ферментный препарат животного происхождения – лизоцим (из белка куриных яиц), уплотнитель- хлорид кальция). Продукция производится на предприятии, где используются аллергены: злаки, содержащие глютен, кунжут, сельдерей, соя.	Блюдо с восточным колоритом: наршараб — азербайджанский соус из гранатового сока и специй. Его кисло-сладкий вкус прекрасно аккомпанирует нежной индейке су-вид в сочетании с овощами и зеленью.	\ds-GrandZah\data\pics\salat-s-myasom-indeyki-i-granatovym-sousom-47413.jpg
https://vkusvill.ru/goods/sendvich-roll-nori-s-ovoshchami-i-kunzhutnym-sousom-109045.html	Сэндвич ролл нори с овощами и кунжутным соусом	228.0	180.0	155.4	2.6	4.6	25.9	4.0	2.0	6.0	Роллы и сеты	Готовая еда / Роллы и сеты	ВкусВилл	Россия	ИП Григорьева Татьяна Викторовна:Россия, 249018,Калужская область, Боровский район, д. Петрово, Павильон 10	4.7	4031.0	крупа рисовая отварная (крупа рисовая, вода питьевая), соус рисовый (уксус рисовый (вода питьевая, крупа рисовая), сахар, соль пищевая), морковь столовая свежая, капуста краснокочанная свежая, огурцы свежие, салат романо свежий, паста кунжутная (соус майонезный постный м.д.ж 30% (вода питьевая, масло подсолнечное рафинированное дезодорированное, крахмал картофельный, соль пищевая, регуляторы кислотности (кислота уксусная, кислота лимонная), стабилизатор-камедь ксантановая, ароматизатор натуральный «Горчица», растительный экстракт Мормодика фрукт, краситель - каротины (бета каротин)), масло кунжутное нерафинированное, семена кунжута белые жареные, соевый соус (вода питьевая, соевые бобы, пшеница, соль пищевая, сахар), уксус рисовый (вода питьевая, крупа рисовая), паста табоджан острая (перец чили, масло соевое, масло кунжутное, соль пищевая, сахар, перец красный молотый), сахар, лук репчатый сушеный молотый, чеснок сушеный молотый), водоросли нори сушеные. Продукция производится на предприятии, где используются аллергены: диоксид серы (сульфиты), кунжут, ракообразные, рыба, молоко (лактоза), яйца.	Лёгкий овощной ролл в нори с насыщенным вкусом, в удобном форматом сэндвича. Внутри — рис, свежие овощи и капуста, всё это дополняет пикантный кунжутный соус с лёгкой остринкой. Вкус яркий, с балансом сладости, кислинки и пряности, а нори добавляет морскую нотку. Подходит для быстрого перекуса или лёгкого обеда — без мяса, но с насыщенным вкусом и приятной текстурой.	\ds-GrandZah\data\pics\sendvich-roll-nori-s-ovoshchami-i-kunzhutnym-sousom-109045.jpg
https://vkusvill.ru/goods/zharkoe-iz-govyadiny-600-g-105537.html	Жаркое из говядины, 600 г	620.0	600.0	194.3	11.6	10.3	13.8	4.0	2.0	6.0	Семейный формат	Готовая еда / Семейный формат	ВкусВилл	Россия	"ООО ""ВКУСТЕХ"":Российская Федерация, 111402, г. Москва, вн.тер.г. Муниципальный округ Вешняки, Аллея Жемчуговой, д. 1А."	4.7	1621.0	Картофель свежий, вода питьевая, говядина (произведено из замороженного сырья), морковь столовая свежая, лук репчатый свежий, томаты кусочками в собственном соку (томаты свежие, томатный сок, регулятор кислотности - лимонная кислота), томатная паста, масло подсолнечное рафинированное дезодорированное, соль пищевая, сахар, петрушка свежая (зелень), чеснок сушеный гранулированный, перец черный дробленый, лавровый лист, перец черный молотый. Продукция производится на предприятии, где используются аллергены: арахис, горчица, злаки, содержащие глютен, кунжут, моллюски, ракообразные, рыба, молоко (лактоза), орехи, сельдерей, соя, яйца.	Для основы этого жаркого мы взяли крупные кусочки отборной говядины без жира и прожилок, как в лучших домашних рецептах. Добавили картофель и морковь, которые томятся в ароматном бульоне с томатами и луком, пропитываясь мясным соком. Сочетание томатной пасты и помидоров в собственном соку даёт насыщенность, а немного петрушки с чесноком — лёгкие пряные нотки. Соль и специи добавлены в меру: достаточно, чтобы подчеркнуть вкус, но не перебить его. А ненавязчивый лавровый лист ставит ароматный акцент. Получается сытное блюдо, которое хорошо само по себе, а с хрустящим огурчиком или квашеной капустой — ещё лучше.	\ds-GrandZah\data\pics\zharkoe-iz-govyadiny-600-g-105537.jpg
